time,TT_mean,Scenario
20:45:00,42.16482058,ARM On: Mar-Apr 2023
20:50:00,42.16913536,ARM On: Mar-Apr 2023
20:55:00,42.18617938,ARM On: Mar-Apr 2023
21:00:00,42.16091774,ARM On: Mar-Apr 2023
4:00:00,40.75912079,ARM On: May 2023
4:05:00,40.84867597,ARM On: May 2023
4:10:00,40.76116207,ARM On: May 2023
4:15:00,40.69189222,ARM On: May 2023
4:20:00,40.47883827,ARM On: May 2023
4:25:00,40.32411655,ARM On: May 2023
4:30:00,40.32446938,ARM On: May 2023
4:35:00,40.55197986,ARM On: May 2023
4:40:00,40.5102648,ARM On: May 2023
4:45:00,40.69044203,ARM On: May 2023
4:50:00,40.71748327,ARM On: May 2023
4:55:00,40.69116507,ARM On: May 2023
5:00:00,40.91291222,ARM On: May 2023
5:05:00,41.0692622,ARM On: May 2023
5:10:00,41.25504651,ARM On: May 2023
5:15:00,41.64037106,ARM On: May 2023
5:20:00,42.25702489,ARM On: May 2023
5:25:00,42.94391224,ARM On: May 2023
5:30:00,43.77190672,ARM On: May 2023
5:35:00,44.59485158,ARM On: May 2023
5:40:00,45.45005496,ARM On: May 2023
5:45:00,46.0916824,ARM On: May 2023
5:50:00,46.19945362,ARM On: May 2023
5:55:00,45.83531729,ARM On: May 2023
6:00:00,45.95755878,ARM On: May 2023
6:05:00,46.35013224,ARM On: May 2023
6:10:00,46.77883166,ARM On: May 2023
6:15:00,47.81260463,ARM On: May 2023
6:20:00,49.28396064,ARM On: May 2023
6:25:00,50.64013574,ARM On: May 2023
6:30:00,51.61540714,ARM On: May 2023
6:35:00,52.46367438,ARM On: May 2023
6:40:00,53.175803,ARM On: May 2023
6:45:00,53.25155017,ARM On: May 2023
6:50:00,53.72475587,ARM On: May 2023
6:55:00,54.17430596,ARM On: May 2023
7:00:00,54.41822906,ARM On: May 2023
7:05:00,55.35050398,ARM On: May 2023
7:10:00,56.7449052,ARM On: May 2023
7:15:00,58.83874354,ARM On: May 2023
7:20:00,60.35934552,ARM On: May 2023
7:25:00,62.52598243,ARM On: May 2023
7:30:00,64.99083402,ARM On: May 2023
7:35:00,67.33584596,ARM On: May 2023
7:40:00,70.30396056,ARM On: May 2023
7:45:00,72.18957605,ARM On: May 2023
7:50:00,72.57714267,ARM On: May 2023
7:55:00,70.73632266,ARM On: May 2023
8:00:00,68.44539553,ARM On: May 2023
8:05:00,67.40834128,ARM On: May 2023
8:10:00,67.86952502,ARM On: May 2023
8:15:00,67.90480537,ARM On: May 2023
8:20:00,68.15877374,ARM On: May 2023
8:25:00,68.94089271,ARM On: May 2023
8:30:00,69.44185786,ARM On: May 2023
8:35:00,69.18473792,ARM On: May 2023
8:40:00,70.26278217,ARM On: May 2023
8:45:00,70.04367094,ARM On: May 2023
8:50:00,69.49236387,ARM On: May 2023
8:55:00,67.05790148,ARM On: May 2023
9:00:00,63.79690183,ARM On: May 2023
9:05:00,61.87526494,ARM On: May 2023
9:10:00,60.89240049,ARM On: May 2023
9:15:00,59.96914949,ARM On: May 2023
9:20:00,58.87862135,ARM On: May 2023
9:25:00,58.60390965,ARM On: May 2023
9:30:00,57.89992943,ARM On: May 2023
9:35:00,57.12585006,ARM On: May 2023
9:40:00,56.63669506,ARM On: May 2023
9:45:00,56.68182498,ARM On: May 2023
9:50:00,55.81048619,ARM On: May 2023
9:55:00,54.55814306,ARM On: May 2023
10:00:00,53.75699233,ARM On: May 2023
10:05:00,53.78134485,ARM On: May 2023
10:10:00,53.48509916,ARM On: May 2023
10:15:00,53.58217627,ARM On: May 2023
10:20:00,53.22085567,ARM On: May 2023
10:25:00,52.83376451,ARM On: May 2023
10:30:00,52.76185438,ARM On: May 2023
10:35:00,52.81590214,ARM On: May 2023
10:40:00,53.31130096,ARM On: May 2023
10:45:00,52.80071207,ARM On: May 2023
10:50:00,52.71378216,ARM On: May 2023
10:55:00,51.78337813,ARM On: May 2023
11:00:00,50.82126736,ARM On: May 2023
11:05:00,49.94843887,ARM On: May 2023
11:10:00,49.83438356,ARM On: May 2023
11:15:00,49.59445658,ARM On: May 2023
11:20:00,49.30803399,ARM On: May 2023
11:25:00,49.28604758,ARM On: May 2023
11:30:00,49.07072222,ARM On: May 2023
11:35:00,49.00669786,ARM On: May 2023
11:40:00,48.94953177,ARM On: May 2023
11:45:00,48.61994099,ARM On: May 2023
11:50:00,48.64924253,ARM On: May 2023
11:55:00,48.51103502,ARM On: May 2023
12:00:00,48.07148508,ARM On: May 2023
12:05:00,47.53767034,ARM On: May 2023
12:10:00,47.36482499,ARM On: May 2023
12:15:00,47.64951915,ARM On: May 2023
12:20:00,47.81440144,ARM On: May 2023
12:25:00,47.9224688,ARM On: May 2023
12:30:00,47.89061131,ARM On: May 2023
12:35:00,48.11205288,ARM On: May 2023
12:40:00,47.95330302,ARM On: May 2023
12:45:00,47.88708827,ARM On: May 2023
12:50:00,47.65154613,ARM On: May 2023
12:55:00,47.42296669,ARM On: May 2023
13:00:00,47.29397392,ARM On: May 2023
13:05:00,47.13503618,ARM On: May 2023
13:10:00,47.3940047,ARM On: May 2023
13:15:00,47.46682715,ARM On: May 2023
13:20:00,47.54848275,ARM On: May 2023
13:25:00,47.58691188,ARM On: May 2023
13:30:00,47.41571459,ARM On: May 2023
13:35:00,47.49498964,ARM On: May 2023
13:40:00,48.04011216,ARM On: May 2023
13:45:00,49.14935513,ARM On: May 2023
13:50:00,49.4625195,ARM On: May 2023
13:55:00,49.10978608,ARM On: May 2023
14:00:00,49.27444786,ARM On: May 2023
14:05:00,49.24109029,ARM On: May 2023
14:10:00,49.98406743,ARM On: May 2023
14:15:00,50.7837909,ARM On: May 2023
14:20:00,51.66202934,ARM On: May 2023
14:25:00,52.05085224,ARM On: May 2023
14:30:00,51.87669923,ARM On: May 2023
14:35:00,51.72161818,ARM On: May 2023
14:40:00,52.67677186,ARM On: May 2023
14:45:00,53.80329497,ARM On: May 2023
14:50:00,54.36510552,ARM On: May 2023
14:55:00,53.77934109,ARM On: May 2023
15:00:00,53.4105185,ARM On: May 2023
15:05:00,53.11759637,ARM On: May 2023
15:10:00,53.87680903,ARM On: May 2023
15:15:00,54.76274203,ARM On: May 2023
15:20:00,55.34732284,ARM On: May 2023
15:25:00,55.36678891,ARM On: May 2023
15:30:00,55.08189136,ARM On: May 2023
15:35:00,55.46059947,ARM On: May 2023
15:40:00,56.96935568,ARM On: May 2023
15:45:00,59.22569198,ARM On: May 2023
15:50:00,60.19979082,ARM On: May 2023
15:55:00,60.75962086,ARM On: May 2023
16:00:00,60.84832739,ARM On: May 2023
16:05:00,60.86033528,ARM On: May 2023
16:10:00,61.76916111,ARM On: May 2023
16:15:00,63.30165902,ARM On: May 2023
16:20:00,65.0721592,ARM On: May 2023
16:25:00,65.76731117,ARM On: May 2023
16:30:00,66.4986479,ARM On: May 2023
16:35:00,67.75622435,ARM On: May 2023
16:40:00,68.64623279,ARM On: May 2023
16:45:00,70.28815441,ARM On: May 2023
16:50:00,71.56189577,ARM On: May 2023
16:55:00,71.08707163,ARM On: May 2023
17:00:00,70.50006004,ARM On: May 2023
17:05:00,70.48919362,ARM On: May 2023
17:10:00,72.3125204,ARM On: May 2023
17:15:00,74.49127409,ARM On: May 2023
17:20:00,76.04580952,ARM On: May 2023
17:25:00,77.99110491,ARM On: May 2023
17:30:00,77.70571471,ARM On: May 2023
17:35:00,76.61376217,ARM On: May 2023
17:40:00,76.03773825,ARM On: May 2023
17:45:00,74.75486308,ARM On: May 2023
17:50:00,73.21972761,ARM On: May 2023
17:55:00,68.78862372,ARM On: May 2023
18:00:00,65.51456996,ARM On: May 2023
18:05:00,61.95228468,ARM On: May 2023
18:10:00,60.16028908,ARM On: May 2023
18:15:00,58.7984344,ARM On: May 2023
18:20:00,57.24549961,ARM On: May 2023
18:25:00,55.0867635,ARM On: May 2023
18:30:00,53.1195826,ARM On: May 2023
18:35:00,51.05635689,ARM On: May 2023
18:40:00,49.36614609,ARM On: May 2023
18:45:00,47.81687597,ARM On: May 2023
18:50:00,46.6443023,ARM On: May 2023
18:55:00,45.48798083,ARM On: May 2023
19:00:00,44.08901283,ARM On: May 2023
19:05:00,43.34721045,ARM On: May 2023
19:10:00,42.8427651,ARM On: May 2023
19:15:00,42.45565966,ARM On: May 2023
19:20:00,42.40317548,ARM On: May 2023
19:25:00,42.17541037,ARM On: May 2023
19:30:00,42.01388895,ARM On: May 2023
19:35:00,41.78723873,ARM On: May 2023
19:40:00,41.68022732,ARM On: May 2023
19:45:00,41.7292573,ARM On: May 2023
19:50:00,41.6705793,ARM On: May 2023
