time,TT_mean,Scenario
14:35:00,59.58276788,ARM Off: Apr 2023
14:40:00,61.51192506,ARM Off: Apr 2023
14:45:00,64.50788672,ARM Off: Apr 2023
14:50:00,65.61136251,ARM Off: Apr 2023
14:55:00,66.91191104,ARM Off: Apr 2023
15:00:00,67.08528664,ARM Off: Apr 2023
15:05:00,67.75629701,ARM Off: Apr 2023
15:10:00,69.51800536,ARM Off: Apr 2023
15:15:00,71.67129859,ARM Off: Apr 2023
15:20:00,72.71129524,ARM Off: Apr 2023
15:25:00,70.93132745,ARM Off: Apr 2023
15:30:00,70.31317595,ARM Off: Apr 2023
15:35:00,68.98650006,ARM Off: Apr 2023
15:40:00,70.47822289,ARM Off: Apr 2023
15:45:00,72.60771371,ARM Off: Apr 2023
15:50:00,74.22182083,ARM Off: Apr 2023
15:55:00,73.67962286,ARM Off: Apr 2023
16:00:00,74.42178046,ARM Off: Apr 2023
16:05:00,74.06969864,ARM Off: Apr 2023
16:10:00,76.68099372,ARM Off: Apr 2023
16:15:00,79.48942702,ARM Off: Apr 2023
16:20:00,80.3643685,ARM Off: Apr 2023
16:25:00,80.00003941,ARM Off: Apr 2023
16:30:00,79.84991963,ARM Off: Apr 2023
16:35:00,77.7630115,ARM Off: Apr 2023
16:40:00,77.09494674,ARM Off: Apr 2023
16:45:00,76.18552592,ARM Off: Apr 2023
16:50:00,77.34176787,ARM Off: Apr 2023
16:55:00,78.53183779,ARM Off: Apr 2023
17:00:00,78.60624894,ARM Off: Apr 2023
17:05:00,80.20081457,ARM Off: Apr 2023
17:10:00,82.20242172,ARM Off: Apr 2023
17:15:00,84.82062371,ARM Off: Apr 2023
17:20:00,85.64081459,ARM Off: Apr 2023
17:25:00,85.4104624,ARM Off: Apr 2023
17:30:00,84.70956943,ARM Off: Apr 2023
17:35:00,83.62482521,ARM Off: Apr 2023
17:40:00,83.09712804,ARM Off: Apr 2023
17:45:00,82.20744956,ARM Off: Apr 2023
17:50:00,79.66702513,ARM Off: Apr 2023
17:55:00,77.16994695,ARM Off: Apr 2023
18:00:00,74.20932986,ARM Off: Apr 2023
18:05:00,69.98029975,ARM Off: Apr 2023
18:10:00,68.38016369,ARM Off: Apr 2023
18:15:00,66.79906272,ARM Off: Apr 2023
18:20:00,65.7065032,ARM Off: Apr 2023
18:25:00,64.40222601,ARM Off: Apr 2023
18:30:00,62.86814066,ARM Off: Apr 2023
18:35:00,59.99017912,ARM Off: Apr 2023
18:40:00,58.33606213,ARM Off: Apr 2023
18:45:00,55.82667674,ARM Off: Apr 2023
18:50:00,54.99010482,ARM Off: Apr 2023
