time,TT_mean,Scenario
14:35:00,48.81584873,ARM Off: Apr 2023
14:40:00,49.79180897,ARM Off: Apr 2023
14:45:00,51.40907102,ARM Off: Apr 2023
14:50:00,52.39040235,ARM Off: Apr 2023
14:55:00,52.48200805,ARM Off: Apr 2023
15:00:00,52.1577252,ARM Off: Apr 2023
15:05:00,52.21310181,ARM Off: Apr 2023
15:10:00,54.27386698,ARM Off: Apr 2023
15:15:00,55.79273279,ARM Off: Apr 2023
15:20:00,55.41839256,ARM Off: Apr 2023
15:25:00,55.36619939,ARM Off: Apr 2023
15:30:00,55.13755056,ARM Off: Apr 2023
15:35:00,55.85817237,ARM Off: Apr 2023
15:40:00,58.08903533,ARM Off: Apr 2023
15:45:00,60.78930978,ARM Off: Apr 2023
15:50:00,61.5636461,ARM Off: Apr 2023
15:55:00,61.62335812,ARM Off: Apr 2023
16:00:00,61.53971298,ARM Off: Apr 2023
16:05:00,61.98926332,ARM Off: Apr 2023
16:10:00,64.24212714,ARM Off: Apr 2023
16:15:00,66.13932342,ARM Off: Apr 2023
16:20:00,68.32890062,ARM Off: Apr 2023
16:25:00,68.04384329,ARM Off: Apr 2023
16:30:00,67.46839449,ARM Off: Apr 2023
16:35:00,68.10763884,ARM Off: Apr 2023
16:40:00,68.34777942,ARM Off: Apr 2023
16:45:00,70.23949405,ARM Off: Apr 2023
16:50:00,72.01128236,ARM Off: Apr 2023
16:55:00,71.27955335,ARM Off: Apr 2023
17:00:00,69.28455745,ARM Off: Apr 2023
17:05:00,68.85676807,ARM Off: Apr 2023
17:10:00,71.11204959,ARM Off: Apr 2023
17:15:00,74.75546215,ARM Off: Apr 2023
17:20:00,77.17162602,ARM Off: Apr 2023
17:25:00,77.16950572,ARM Off: Apr 2023
17:30:00,76.00940255,ARM Off: Apr 2023
17:35:00,74.85980635,ARM Off: Apr 2023
17:40:00,73.85047397,ARM Off: Apr 2023
17:45:00,72.27758619,ARM Off: Apr 2023
17:50:00,68.79979154,ARM Off: Apr 2023
17:55:00,66.50572861,ARM Off: Apr 2023
18:00:00,64.15378294,ARM Off: Apr 2023
18:05:00,60.65376826,ARM Off: Apr 2023
18:10:00,58.3391292,ARM Off: Apr 2023
18:15:00,57.43858236,ARM Off: Apr 2023
18:20:00,56.20733684,ARM Off: Apr 2023
18:25:00,55.11426051,ARM Off: Apr 2023
18:30:00,52.82797068,ARM Off: Apr 2023
18:35:00,51.15590301,ARM Off: Apr 2023
18:40:00,49.88348065,ARM Off: Apr 2023
18:45:00,48.60451407,ARM Off: Apr 2023
18:50:00,46.97239785,ARM Off: Apr 2023
18:55:00,45.579575,ARM Off: Apr 2023
19:00:00,44.35841057,ARM Off: Apr 2023
19:05:00,43.09014273,ARM Off: Apr 2023
19:10:00,42.92365484,ARM Off: Apr 2023
19:15:00,42.75463605,ARM Off: Apr 2023
19:20:00,42.47084436,ARM Off: Apr 2023
19:25:00,42.42843584,ARM Off: Apr 2023
19:30:00,42.03642605,ARM Off: Apr 2023
19:35:00,41.76289735,ARM Off: Apr 2023
19:40:00,41.82849614,ARM Off: Apr 2023
19:45:00,41.57682425,ARM Off: Apr 2023
19:50:00,41.67644828,ARM Off: Apr 2023
19:55:00,41.73802055,ARM Off: Apr 2023
20:00:00,41.61494449,ARM Off: Apr 2023
20:05:00,41.77301972,ARM Off: Apr 2023
20:10:00,41.83838977,ARM Off: Apr 2023
20:15:00,41.88438457,ARM Off: Apr 2023
20:20:00,41.88540588,ARM Off: Apr 2023
20:25:00,42.03135447,ARM Off: Apr 2023
20:30:00,42.10064374,ARM Off: Apr 2023
20:35:00,41.83262375,ARM Off: Apr 2023
20:40:00,41.56692298,ARM Off: Apr 2023
20:45:00,41.65201269,ARM Off: Apr 2023
20:50:00,41.61816033,ARM Off: Apr 2023
20:55:00,41.69552734,ARM Off: Apr 2023
21:00:00,41.74740588,ARM Off: Apr 2023
